USER ID,POP_rate,ROCK_rate,TECHNO_rate,SONGS_LISTENED,SONGS_RECOMMENDED
2061937722248,0,0,0,TITLE: I Really Like You,TITLE: Lemon,TITLE: It Will Rain,TITLE: Rock N Roll,TITLE: Mmm Yeah (feat. Pitbull),TITLE: Payphone,TITLE: Hurts,TITLE: Tonight Tonight,"TITLE: Let It Go - From ""Frozen / Single Version",TITLE: Love Incredible (feat. Camila Cabello)
2061937722632,0,0,0,"TITLE: No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",TITLE: OMG (feat. will.i.am),TITLE: Yesterday (feat. Bebe Rexha),TITLE: Fancy,TITLE: Just the Way You Are,TITLE: Meet Me Halfway,TITLE: DJ Got Us Fallin' In Love (feat. Pitbull),TITLE: I Don't Care (with Justin Bieber),TITLE: All The Right Moves,TITLE: Firework
2061937723016,0,0,0,TITLE: Animal,TITLE: Find U Again (feat. Camila Cabello),TITLE: In the Name of Love,TITLE: Lemon,TITLE: Higher,TITLE: If I Lose Myself - Alesso vs OneRepublic,TITLE: Dangerous Woman,TITLE: Summer,"TITLE: Happy - From ""Despicable Me 2""",TITLE: Sucker
2061937723400,0,0,0,TITLE: Invading My Mind,TITLE: We Can't Stop,TITLE: 43776,TITLE: Stitches,TITLE: Give It 2 U,TITLE: Malibu,TITLE: All I Ask,TITLE: I'll Show You,TITLE: Foolish Games,TITLE: One Kiss (with Dua Lipa)
2061937723976,0,0,0,TITLE: Capital Letters,TITLE: Starboy,TITLE: Alejandro,TITLE: Papi,TITLE: Moves Like Jagger - Studio Recording From The Voice Performance,TITLE: Someone Like You,TITLE: Praying,TITLE: Sucker,TITLE: Scars To Your Beautiful,TITLE: Beautiful People (feat. Khalid)
2061937723784,0,0,0,TITLE: Happier,TITLE: Ain't Your Mama,TITLE: Try Sleeping with a Broken Heart,TITLE: Dog Days Are Over,TITLE: Same Old Love,TITLE: Body Say,TITLE: Right Now - Dyro Radio Edit,TITLE: Spark The Fire,TITLE: Don't Be so Hard on Yourself,TITLE: #SELFIE
2061937724872,0,0,0,TITLE: Take It Off,TITLE: The Hills,TITLE: Fireball (feat. John Ryan),TITLE: Muny - Album Version (Edited),TITLE: Do You Wanna Come Over?,TITLE: How Ya Doin'? (feat. Missy Elliott),TITLE: Judas,TITLE: We Are Never Ever Getting Back Together,TITLE: Boom Boom,TITLE: Tonight (I'm Fuckin' You)
2061937724808,0,0,0,TITLE: Move,TITLE: Sorry,TITLE: Young Girls,TITLE: Roar,TITLE: All We Know,TITLE: A Little Party Never Killed Nobody (All We Got),TITLE: It Ain't Me (with Selena Gomez),TITLE: No Vacancy (with Sebasti醤 Yatra),TITLE: Sorry Not Sorry,TITLE: human
2061937725128,0,0,0,TITLE: Good Life,TITLE: Chun-Li,TITLE: We Can't Stop,TITLE: Someone You Loved,TITLE: Partition,TITLE: Glad You Came,TITLE: The Feeling,TITLE: Sing,TITLE: Perfect Duet (Ed Sheeran & Beyonc?,TITLE: Waves - Robin Schulz Radio Edit
2061937729928,0,0,0,TITLE: Party Rock Anthem,TITLE: Rise,TITLE: Kiss You,TITLE: Higher,TITLE: Ghosttown,TITLE: Blown,TITLE: Into You,TITLE: Let Her Go,TITLE: Misery,TITLE: What Makes You Beautiful
2061937730312,0,0,0,TITLE: Legendary Lovers,TITLE: Don't You Worry Child - Radio Edit,TITLE: No Guidance (feat. Drake),TITLE: Runnin' (Lose It All),TITLE: I Know What You Did Last Summer,TITLE: Only Love Can Hurt Like This,TITLE: Same Old Love,TITLE: On My Mind,TITLE: Been You,TITLE: She Looks So Perfect
2061937730760,0,0,0,TITLE: Capital Letters,TITLE: Treasure,TITLE: Lights - Single Version,TITLE: Mi Gente (feat. Beyonc?,TITLE: We Are Never Ever Getting Back Together,TITLE: Wild Thoughts (feat. Rihanna & Bryson Tiller),TITLE: Body Say,TITLE: Living For Love,TITLE: Telephone,TITLE: Broken Arrows
2061937731272,0,0,0,TITLE: Atlas - From 揟he Hunger Games: Catching Fire?Soundtrack,TITLE: Worth It,TITLE: Sexy And I Know It,TITLE: Get Low (with Liam Payne),TITLE: Body Say,TITLE: Let Me Love You,TITLE: G.U.Y.,TITLE: Perfect Illusion,TITLE: La La La (Brasil 2014) (feat. Carlinhos Brown),TITLE: Move
2061937731400,0,0,0,TITLE: Baby,TITLE: Shout Out to My Ex,TITLE: Sexy And I Know It,TITLE: Blurred Lines,TITLE: Bad At Love,TITLE: Malibu,TITLE: Truth Hurts,TITLE: Rolling in the Deep,TITLE: Not About Angels,TITLE: Stitches
2061937732040,0,0,0,TITLE: The One That Got Away,TITLE: Cruel (feat. ZAYN),TITLE: New Rules,TITLE: What Makes You Beautiful,TITLE: What Lovers Do (feat. SZA),TITLE: Memories,TITLE: Send My Love (To Your New Lover),TITLE: Can't Remember to Forget You (feat. Rihanna),TITLE: All The Right Moves,TITLE: Miss You (with Major Lazer & Tory Lanez)
2061937732168,0,0,0,TITLE: I Lived,TITLE: Firework,TITLE: Touch (feat. Kid Ink),TITLE: Girls Like You (feat. Cardi B),TITLE: 43776,TITLE: Waves - Robin Schulz Radio Edit,TITLE: Run Away With Me,TITLE: Anything Could Happen,TITLE: My House,TITLE: Kiss You
